"Оператор (филиал)";"Время начала действия базовой станции";"Время конца действия базовой станции";"Адрес расположения (неструктурированный)";"Идентификаторы сектора";"Параметры антенной системы";"Тип сети";"Координаты - широта";"Координаты - долгота";"Координаты - тип проекции";"Тип местности";"Ид.БС";"Ид.сектора";"LAC";"CELL (сектор)";"Телеф. ид. соты";"Азимут, гр.";"Ширина растра, гр.";"Угол наклона";"Мощность, Вт";"Частота излучения";"Высота подвеса, м";"Коэффициент усиления(Дб)";"Поляризация";"Тип расположения БС";"Ширина диаграммы по вертикали (в градусах)";"Поколение";"Номер контроллера БС";"Код БС (BCC + NCC)";"Тип БС соты";"Класс излучения";"Наименование БС";"Десятичный номер канала";"Нижняя частота";"Верхняя частота";"Уровень боковых лепестков";"CELL (WiFi/WiMax)";"MAC-адреса сектора"
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Барнаул г., Северный Власихинский пр-зд., д. 5";"0";"0";"0";"53.32875";"83.69119";"0";"";"";"";"41134";"30855";"";"90";"68";"1";"42";"900";"20";"16";"";"1";"11";"0";"0";"6";"0";"";"BSC8BAR";"22_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Здвинский р-н., Лянино с., АМС ОАО Вымпелком";"0";"0";"0";"54.3625";"78.4957";"0";"";"";"";"41141";"34845";"";"0";"90";"2";"41";"900";"72";"17";"";"1";"7";"0";"0";"53";"0";"";"BSC7NSK";"33_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Баганский р-н., Палецкое с., АМС ОАО Вымпелком ,30 метров на юго-запад от здания по адресу ул. Октябрьская 24";"0";"0";"0";"54.1192";"78.148";"0";"";"";"";"41141";"34855";"";"5";"63";"2";"41";"900";"72";"16";"";"1";"9";"0";"0";"70";"0";"";"BSC7NSK";"40_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Баганский р-н., Палецкое с., АМС ОАО Вымпелком ,30 метров на юго-запад от здания по адресу ул. Октябрьская 24";"0";"0";"0";"54.1192";"78.148";"0";"";"";"";"41141";"34856";"";"130";"63";"2";"41";"900";"72";"16";"";"1";"9";"0";"0";"51";"0";"";"BSC7NSK";"30_FB_8";"";"";"";"";""
"216";"2021-03-22 02:21:18";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Мошковский р-н., Сокур с., АМС ЗАО Кемеровская мобильная связь";"0";"0";"0";"55.2203";"83.3423";"0";"";"";"";"41128";"34917";"";"230";"63";"0";"44";"900";"62";"16";"";"1";"11";"0";"0";"64";"0";"";"BSC6NSK";"33_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Мошковский р-н., Сокур с., АМС ЗАО Кемеровская мобильная связь";"0";"0";"0";"55.2203";"83.3423";"0";"";"";"";"41128";"34917";"";"230";"63";"0";"44";"900";"62";"16";"";"1";"11";"0";"0";"21";"0";"";"BSC6NSK";"23_FB_8";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Черногорск г., Бограда ул., дом 53,  ";"0";"0";"2";"53.8173";"91.2973";"0";"";"";"";"44137";"218";"";"200";"60";"3";"43";"2100";"37";"17";"";"1";"6";"1";"40219";"0";"0";"";"RNC2ABN";"44756";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Черногорск г., Бограда ул., дом 53,  ";"0";"0";"2";"53.8173";"91.2973";"0";"";"";"";"44137";"218";"";"200";"60";"0";"43";"2100";"37";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC02KN";"44756";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Новосибирск г., Александра Невского ул., д. 1А, корп. 16";"0";"0";"0";"55.0773";"82.9461";"0";"";"";"";"41130";"48465";"";"330";"65";"0";"41";"900";"28";"16";"";"1";"9";"0";"0";"63";"0";"";"BSC6NSK";"25_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Александра Невского ул., д. 1А, корп. 16";"0";"0";"0";"55.0773";"82.9461";"0";"";"";"";"41130";"48465";"";"330";"65";"0";"41";"900";"28";"16";"";"1";"9";"0";"0";"43";"0";"";"BSC6NSK";"34_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Волчихинский р-н., Селиверстово с., вышка лесников";"0";"0";"2";"52.3042";"80.9703";"0";"";"";"";"42252";"58404";"";"40";"63";"2";"43";"2100";"41";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"41634";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Маслянинский р-н., Маслянино рп., АМС ФГУП РТРС ф-л ""Сибирский региональный центр""";"0";"0";"2";"54.3486";"84.1789";"0";"";"";"";"41128";"5959";"";"280";"60";"0";"43";"2100";"49";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44884";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Доволенский р-н., Довольное с., АМС ФГУП РТРС ф-л ""Сибирский региональный центр""";"0";"0";"0";"54.4614";"79.6567";"0";"";"";"";"41141";"48695";"";"0";"90";"0";"41";"900";"92";"15";"";"1";"9";"0";"0";"53";"0";"";"BSC7NSK";"22_FB_8";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Шарыпово г., 5-й мкр., дом 3а,  ";"0";"0";"2";"55.541";"89.1795";"0";"";"";"";"44153";"11128";"";"180";"64";"0";"38";"2100";"39";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC4KRA";"45146";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Шарыпово г., 5-й мкр., дом 3а,  ";"0";"0";"2";"55.541";"89.1795";"0";"";"";"";"44153";"11128";"";"180";"64";"0";"38";"2100";"39";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC04KY";"45146";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Карасукский р-н., Белое с., АМС ФГУП РТРС ф-л ""Сибирский региональный центр""";"0";"0";"0";"53.927";"78.4753";"0";"";"";"";"41141";"48757";"";"240";"59";"0";"41";"900";"82";"17";"";"1";"10";"0";"0";"77";"0";"";"BSC7NSK";"32_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Краснощековский р-н., Краснощёково с., Дорожная ул., д. 3";"0";"0";"2";"51.6596";"82.7372";"0";"";"";"";"46135";"8439";"";"350";"63";"1";"43";"2100";"30";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"41645";"";"";"";"";""
"211";"2021-11-08 02:29:00";"2021-11-27 02:32:42";"Россия, Красноярский край., Боготол г., Детская ул., д. 123, Стадион, башня ОАО ""Вымпелком""";"0";"0";"0";"56.19486";"89.53551";"0";"";"";"";"44153";"51262";"";"210";"65";"0";"";"1800";"40";"16";"";"1";"9";"0";"0";"26";"0";"";"BSC08KY";"608_FB_3";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Боготол г., Детская ул., д. 123, Стадион, башня ОАО ""Вымпелком""";"0";"0";"0";"56.19486";"89.53551";"0";"";"";"";"44153";"51262";"";"210";"65";"0";"";"1800";"40";"16";"";"1";"9";"0";"0";"26";"0";"";"NO NAME";"608_FB_3";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-23 02:24:12";"Россия, Красноярский край., Боготол г., Детская ул., д. 123, Стадион, башня ОАО ""Вымпелком""";"0";"0";"0";"56.19486";"89.53551";"0";"";"";"";"44153";"51262";"";"210";"65";"0";"";"1800";"40";"16";"";"1";"9";"0";"0";"26";"0";"";"BSC08KY";"608_FB_3";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирский р-н., Криводановка с., Дом Культуры";"0";"0";"2";"55.0866";"82.6433";"0";"";"";"";"15402";"5968";"";"180";"63";"2";"43";"2100";"21";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"45401";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Боготольский р-н., Критово с., территория зернотока. Башня ОАО ""Вымпелком""";"0";"0";"0";"56.2306";"90.0057";"0";"";"";"";"44153";"51276";"";"180";"90";"0";"43";"900";"50";"15";"";"1";"9";"0";"0";"27";"0";"";"NO NAME";"22_FB_8";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Нижнеингашский р-н., Нижний Ингаш рп.";"0";"0";"2";"56.20384";"96.54724";"0";"";"";"";"41136";"49808";"";"120";"60";"0";"43";"2100";"30";"18";"";"1";"6";"1";"44006";"0";"0";"";"RNC5KRA";"46170";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Нижнеингашский р-н., Нижний Ингаш рп.";"0";"0";"2";"56.20384";"96.54724";"0";"";"";"";"41136";"49808";"";"120";"60";"0";"43";"2100";"30";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC05KY";"46170";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Боготольский р-н., Критово с., территория зернотока. Башня ОАО ""Вымпелком""";"0";"0";"0";"56.2306";"90.0057";"0";"";"";"";"44153";"51277";"";"250";"90";"0";"43";"900";"50";"15";"";"1";"9";"0";"0";"6";"0";"";"NO NAME";"28_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Ачинский р-н., Тарутино п., территория лесхоза. Башня ОАО ""Вымпелком""";"0";"0";"0";"56.2899";"90.846";"0";"";"";"";"44153";"51307";"";"270";"90";"0";"43";"900";"70";"15";"";"1";"9";"0";"0";"24";"0";"";"NO NAME";"44_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Никитина ул., дом 155,  ";"0";"0";"2";"55.0293";"82.9843";"0";"";"";"";"41124";"38814";"";"0";"64";"0";"43";"2100";"24";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC4NSK";"45448";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Барнаул г., Северный Власихинский пр-зд., д. 68А";"0";"0";"0";"53.3326";"83.6705";"0";"";"";"";"41134";"26026";"";"160";"66";"0";"42";"900";"35";"16";"";"1";"9";"0";"0";"33";"0";"";"BSC8BAR";"41_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Мошковский р-н., Мошково рп., ПРРС №08667 СФ ОАО Ростелеком";"0";"0";"2";"55.2919";"83.5992";"0";"";"";"";"41128";"5518";"";"230";"60";"0";"43";"2100";"95";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44430";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Барнаул г., Георгия Исакова ул., д. 116Б";"0";"0";"0";"53.35751";"83.73187";"0";"";"";"";"41134";"56987";"";"260";"65";"0";"42";"900";"28";"17";"";"1";"9";"0";"0";"27";"0";"";"BSC8BAR";"42_FB_8";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, край. Красноярский, г. Ачинск, мкр. 5-й, дом 3,  ";"0";"0";"2";"56.2538";"90.485";"0";"";"";"";"44153";"11921";"";"0";"64";"0";"43";"2100";"20";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC4KRA";"46187";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, край. Красноярский, г. Ачинск, мкр. 5-й, дом 3,  ";"0";"0";"2";"56.2538";"90.485";"0";"";"";"";"44153";"11921";"";"0";"64";"0";"43";"2100";"20";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC04KY";"46187";"";"";"";"";""
"200";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Хакасия Респ., Аскизский р-н., Вершина Теи п., 2км к северо-востоку от села, АМС  РТПЦ";"0";"0";"0";"53.28169";"89.6058";"0";"";"";"";"41137";"57016";"";"240";"65";"8";"47";"900";"10";"17";"";"1";"9";"0";"0";"23";"0";"";"NO NAME";"36_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Власиха с., АМС НБК севернее земельного участка по улице Изящная 27а";"0";"0";"2";"53.30872";"83.55104";"0";"";"";"";"42256";"58834";"";"30";"65";"0";"43";"2100";"30";"17";"";"1";"7";"1";"44605";"0";"0";"";"RNC4BAR";"46043";"";"";"";"";""
"200";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Хакасия Респ., Усть-Абаканский р-н., Усть-Бюр с., АМС ОАО  ""МТС""";"0";"0";"0";"53.83306";"90.22586";"0";"";"";"";"41137";"57065";"";"5";"90";"4";"47";"900";"50";"16";"";"1";"7";"0";"0";"15";"0";"";"NO NAME";"37_FB_8";"";"";"";"";""
"200";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Хакасия Респ., Усть-Абаканский р-н., Усть-Бюр с., АМС ОАО  ""МТС""";"0";"0";"0";"53.83306";"90.22586";"0";"";"";"";"41137";"57066";"";"130";"90";"4";"47";"900";"50";"16";"";"1";"7";"0";"0";"57";"0";"";"NO NAME";"29_FB_8";"";"";"";"";""
"211";"2021-01-29 02:21:58";"2021-11-09 02:24:39";"Россия, Красноярский край., Лесосибирск г., Горького ул., дом 30,  ";"0";"0";"2";"58.2401";"92.4834";"0";"";"";"";"41146";"1439";"";"220";"64";"2";"43";"2100";"30";"18";"";"1";"6";"1";"0";"0";"0";"";"NO NAME";"44146";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Лесосибирск г., Горького ул., дом 30,  ";"0";"0";"2";"58.2401";"92.4834";"0";"";"";"";"41146";"1439";"";"220";"64";"0";"43";"2100";"30";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC05KY";"44146";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Ачинск г., Давыдова ул., дом 25д,  ";"0";"0";"0";"56.29643";"90.51347";"0";"";"";"";"44153";"21137";"";"260";"65";"6";"43";"900";"30";"16";"";"1";"13";"0";"0";"64";"0";"";"NO NAME";"38_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Ачинск г., Давыдова ул., дом 25д,  ";"0";"0";"0";"56.29643";"90.51347";"0";"";"";"";"44153";"21137";"";"260";"65";"6";"43";"900";"30";"16";"";"1";"13";"0";"0";"64";"0";"";"BSC08KY";"38_FB_8";"";"";"";"";""
"208";"2021-02-27 02:20:16";"2021-11-27 02:32:42";"Россия, Алтай Респ., Горно-Алтайск г., Красноармейская ул., д. 52";"0";"0";"0";"51.95815";"85.93548";"0";"";"";"";"46139";"26566";"";"180";"65";"0";"42";"900";"38";"17";"";"1";"9";"0";"0";"32";"0";"";"BSC3GAL";"35_FB_8";"";"";"";"";""
"208";"2021-12-24 02:25:38";"2021-12-26 02:24:45";"Россия, Алтай Респ., Горно-Алтайск г., Красноармейская ул., д. 52";"0";"0";"0";"51.95815";"85.93548";"0";"";"";"";"46139";"26566";"";"180";"65";"0";"43";"900";"38";"17";"";"1";"9";"0";"0";"74";"0";"";"BSC03AL";"37_FB_8";"";"";"";"";""
"208";"2021-12-26 02:24:46";"2022-01-16 02:24:35";"Россия, Алтай Респ., Горно-Алтайск г., Красноармейская ул., д. 52";"0";"0";"0";"51.95815";"85.93548";"0";"";"";"";"46139";"26566";"";"180";"65";"0";"";"900";"38";"17";"";"1";"9";"0";"0";"74";"0";"";"BSC03AL";"37_FB_8";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Абакан г., Тельмана ул., дом 92,  ";"0";"0";"2";"53.732";"91.4329";"0";"";"";"";"44137";"154";"";"150";"63";"0";"43";"2100";"24";"18";"";"1";"7";"1";"40219";"0";"0";"";"RNC2ABN";"44779";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Абакан г., Тельмана ул., дом 92,  ";"0";"0";"2";"53.732";"91.4329";"0";"";"";"";"44137";"154";"";"150";"63";"0";"43";"2100";"24";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC02KN";"44779";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Абакан г., Кравченко ул., д. 11К";"0";"0";"2";"53.7179";"91.4084";"0";"";"";"";"44137";"34";"";"40";"64";"1";"43";"2100";"32";"17";"";"1";"8";"1";"40219";"0";"0";"";"RNC2ABN";"44758";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Абакан г., Кравченко ул., д. 11К";"0";"0";"2";"53.7179";"91.4084";"0";"";"";"";"44137";"34";"";"40";"64";"0";"43";"2100";"32";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC02KN";"44758";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Зональный р-н., Соколово с., Кирова ул., дом 1,  , труба Иткульского спиртзавода";"0";"0";"2";"52.5269";"84.7919";"0";"";"";"";"46144";"8764";"";"30";"60";"0";"43";"2100";"43";"17";"";"1";"6";"1";"44607";"0";"0";"";"RNC5BAR";"45635";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Сибиряков-Гвардейцев ул., дом 49/1,  ";"0";"0";"2";"54.9536";"82.9144";"0";"";"";"";"41125";"5334";"";"95";"65";"0";"43";"2100";"21";"17";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"46417";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Панкрушихинский р-н., Панкрушиха с., башня БиЛайн";"0";"0";"2";"53.8364";"80.3831";"0";"";"";"";"42001";"8904";"";"60";"66";"0";"43";"2100";"74";"18";"";"1";"6";"1";"622";"0";"0";"";"RNC6BAR";"45682";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Курагинский р-н., Курагино рп.";"0";"0";"0";"53.88715";"92.71196";"0";"";"";"";"41147";"50695";"";"0";"67";"2";"43";"900";"30";"16";"";"1";"9";"0";"0";"4";"0";"";"NO NAME";"28_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Курагинский р-н., Курагино рп.";"0";"0";"0";"53.88715";"92.71196";"0";"";"";"";"41147";"50695";"";"0";"67";"2";"43";"900";"30";"16";"";"1";"9";"0";"0";"4";"0";"";"BSC08KY";"28_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Каргатский р-н., Каргат г., ПРРС № 08662, СФ ОАО ""Ростелеком"" (ТЦМС-8)";"0";"0";"2";"55.2106";"80.2844";"0";"";"";"";"15402";"5804";"";"0";"63";"0";"43";"2100";"76";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC6NSK";"44447";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Курагинский р-н., Курагино рп.";"0";"0";"0";"53.88715";"92.71196";"0";"";"";"";"41147";"50697";"";"240";"67";"2";"43";"900";"30";"16";"";"1";"9";"0";"0";"40";"0";"";"NO NAME";"24_FB_8";"";"";"";"";""
